id	username	timestamp	loanword	text	relevance
214876554797394976	AndrewVossy	2012-06-19 12:25	haka	todays headline u wont read: QUEENSLAND AND NSW TO PERFORM HAKA BEFORE ORIGIN THREE!	relevant
125482060910559008	SteinMark97	2011-10-16 21:03	haka	Watching the #HAKA against #Australia - Scary Stuff #RWC2011 #NewZealand	relevant
914259399408880896	keithaprocter	2017-10-01 11:43	haka	At least seems to work for the haka	relevant
647123242952596992	LeeCullen4	2015-09-25 06:59	haka	The Haka is so decent!!! #AllBlacks	relevant
998203884794470272	aminu3214	2018-05-21 02:08	haka	1. Local govt Elections 2. State Party Elections 3. Appointment of 77 NEW district heads. Dole kuce haka ...	non-relevant
1070132359994000000	baektxt	2018-12-05 14:46	haka	the elyxion opening vocals >>>> lost planet haka	non-relevant
390804990295833984	horoscopeshawty	2013-10-18 00:42	haka	Heard there was a haka ? L o l	relevant
401959738239246016	chinese_honey	2013-11-17 19:27	haka	 @monoxideIouis : NEW ZEALAND GETS THE ALBUM FIRST HAVE A PINEAPPLE LUMP AND HAKA THE NIGHT AWAY MY FRIENDS'WAIT ARE U SERIOUS	relevant
274877204415008000	bedseo	2012-12-02 03:06	haka	Pre-match food; crumpets with cheese & bacon. Now bring on the All Blacks! Can't wait for the Haka .	relevant
128022084378042000	hairylegs	2011-10-23 21:16	haka	@bikiechico I was reffering to them standing upto the haka faga :-)	relevant
96056539751784400	bradmcmurdie	2011-07-27 15:17	haka	 @LoqueBSU : Taking away Boise's Blue on Blue is like taking away Hawaii's Haka . It's our tradition. It's our culture. @TheMWC ' yeah douches	non-relevant
292025382675312000	mainasara1	2013-01-18 10:47	haka	My wife they complain too ana wasa da wutan RT @Anti_Xocial : Nepa miye haka :(	non-relevant
750675712403660032	loidita	2016-07-07 01:00	haka	Should have been Haka dance vs Nganga move	relevant
447125539577688000	Laa_Babe	2014-03-22 10:40	haka	Lol ai baza ai haka ba RT@Bakatsiniya: @Laa_Babe I'll take the harpic for you give it to me	non-relevant
360568310544347072	MacDemarcHOE	2013-07-26 13:12	haka	Massive haka happening in the airport right now.	relevant
94309974402011120	mjschwartfeger	2011-07-22 19:37	haka	Watching our boys do the haka always gives me goosies. Go the ABs!!	relevant
348348572032433984	colinmehigan	2013-06-22 19:55	haka	@WhiffofCordite And having just watched the All Blacks and their bullshit haka at least we won't have any throat slitting!! #AusvLio	relevant
240594396347760032	SMOOKINN_ACES	2012-08-29 11:39	haka	Haka dai smh. @adorable_mii : Bread :D	non-relevant
61313799193497600	IamTheRealXy	2011-04-22 18:22	haka	@Alix85 @nadaropati @msambz @yungrifculture @graceb4eating @djtuini gonna do the haka !	relevant
973910381130342272	DivaWitAFro	2018-03-15 02:15	haka	Started my morning watching Haka being performed to a family member returning back to New Zealand.. I don't care how many times I see it.. I'm an emotional mess halfway through.. It's so powerful.. just like watching the Native Americans Powwow to bring in Spring .. beautiful	relevant
374744969128705984	TaranjeetTJ	2013-09-03 16:05	haka	@SatindaK that's pretty sick but what's haka lol	relevant
294954467642720000	Great_Grinnyboy	2013-01-26 12:46	haka	@MeAndVan Did you hear about the time I played for the New Zealand rugby team? I couldn't Haka it!	relevant
259597744673532960	dizakzu20	2012-10-20 23:11	haka	The amount of energy the new zealander use for the haka is unreal... I'd be asking to come off #subplease #I 'mgoosed	relevant
121198034121015008	sclaytonhartley	2011-10-05 01:20	haka	Roused from my desk by a real live haka nearby. What must be a Kiwi youth rugby team are entertaining the kids in the nearby primary school!	relevant
690586772288454016	yeathatdavis	2016-01-23 06:28	haka	If I preformed a traditional Haka before a big meeting do you think it would give me an edge?	relevant
198433859426192992	Itz_sirlerhoo	2012-05-05 03:28	haka	 @Sassy_Teez : Eyya! Haka ne RT @Itz_sirlerhoo : @Sassy_Teez I fink I'll jst chill til nxt wik	non-relevant
660590840612412928	picklefiend_	2015-11-01 11:55	haka	@skandinova haka lol	non-relevant
516347056571838080	Sensilight	2014-09-29 11:01	haka	Watching hotaru no haka . Grave of the fireflies. Das letzte glühwürmchen. well when people say anime is just for kids watch this.	non-relevant
368685880350760000	kankanbo_	2013-08-17 22:48	haka	@Im_Yaseer: Soldiers love kenan =))  @Serderm : Haka dai?' @Ibee_Bunza : Shut up and kiss me.we giv command	non-relevant
1069837921660750080	uItingsvt	2018-12-04 19:16	haka	uhhhh whomst did the haka ?	non-relevant
585365134887014016	teenoh09	2015-04-07 20:54	haka	Yea.. haka ne kuma fa.. You have a point @NunuMUnited: @teenoh09 @Majikal_Martian Lmao why should I? It's not like I killed someone =D	non-relevant
485303392957258944	siddharth248	2014-07-05 18:05	haka	@gurpreet2211 Nope ill do Haka Haka all night when they beat Brazil on tuesday !!	relevant
1038115868700559872	rabmurab	2018-09-08 05:24	haka	I'm rooting for you bro.. Allah ya sa haka	non-relevant
858811436285520896	emmaggarland	2017-05-01 10:32	haka	extra special shout out to the bit where the rock does the haka with a group of 10 year old girls at... a little league football match	relevant
599972624911970176	bashjibo	2015-05-18 04:19	haka	Please what daht hell is Falcao playing??? Just falling down haka kawai fa	non-relevant
383522429814852992	AbuPipes	2013-09-27 21:24	haka	Haka dancing seems so fucking dope	relevant
1063878230329950080	fonforest	2018-11-18 08:35	haka	I thought you turned off after the haka	relevant
226519245717123040	lishfalwasser11	2012-07-21 15:29	hāngī	@PiriWeepu1049 i want hangi now thanks to you LOL :(	relevant
1075493105	5hameless	2008-12-24 15:06	hāngī	@Swiggs Yum! I love hangi food!! Sounds like you had a great time, and the fatness is part of the Christmas spirit! :D	relevant
2768014853	Rarerecordings_	2009-07-22 12:14	hāngī	LOL @the hangi pit. shit is cracking!	non-relevant
316182630800449024	eppiita	2013-03-26 02:39	hāngī	mirror -mirror hangi on the wall	non-relevant
863446261764063104	P4C0Yt3fzBwqHXO	2017-05-14 05:30	hāngī	#6DaysToJe hangi papa g i m very excited for see move jattu egyner movie nd laugh	non-relevant
828986002702086144	micchiapologist	2017-02-08 04:17	hāngī	HANGI N THERE	non-relevant
150930413202840992	UtkanE	2011-12-26 02:26	hāngī	allen stone - the world doesn't need another break up song another sad story about a love gone wrong ( hangi kafayla yazdı acaba )	non-relevant
98622710917234592	Ralf_so_SUAVE	2011-08-03 17:14	hāngī	Where u see dat at?RT @_ChocolatedeluX : eww lil kim twat looks nasty.. she done fucked too many niggas in her days for that shit to be hangi	non-relevant
215072697665859008	JaydeAugust	2012-06-20 01:25	hāngī	wonder what kangaroo would taste like in a hangi @QuadeCooper any thoughts? #toughmeat #hoppityhop	relevant
217917517102972032	Jacaris_Blanton	2012-06-27 21:49	hāngī	But now I got you naked I can see how that pussy hangI better snap out this shit, or I'ma do the wrong thang!!	non-relevant
137164333661687008	Helofaman	2011-11-18 02:45	hāngī	@JoeWMuchiri enyewe twirra can notice the time u wake up..refresh refresh no joe till now..tsk tsk..must have had mad hangi	non-relevant
114608691533192992	Bilontee	2011-09-16 19:56	hāngī	Morning.Wish i had a hangi too,its bn a stretch RT @idaempress : Hangi.com Good Mrning TL	relevant
559570088500531136	conversesliam	2015-01-26 17:34	hāngī	 @NiallOfficial : Happy straya day ! #straya #bbq #beer ' pop over to NZ on 6th Feb for some Waitangi day celebrations #hangi #hongi	relevant
10906407563	CoCoKizzez87	2010-03-23 16:09	hāngī	IM GONNA GET A TATTO OF A BUTT NAKED MAN ON MY BAC SO I CAN ALWAYS HAV SUM DIK HANGI AROUND ITS GONNA BE TREY SONGZ TOP 1/2 & MY BABY DADDY…	non-relevant
85330930830557104	mebiebercuddle	2011-06-28 00:57	hāngī	Iaa..thx RT @elyssgio: eww :s be patient my dear :) RT @melittlegrace : I had enough with her k! I thought sisters should be nice and hangi 	non-relevant
481205892902558976	_kindredy	2014-06-24 10:43	hāngī	Hangi with @FerbKohrs	relevant
623005382747683968	NgatiBird	2015-07-20 17:43	hāngī	@ZippyGonzales when was the last time you saw whale in a hangi ?	relevant
323018323635875008	sonergur	2013-04-13 22:22	hāngī	@AzizGur1 Hanni bal?? hangi bal??..what a nice joke!!isnt it??..:)..wait!!!please!! dont shout me down!!!	non-relevant
48989806390292400	EvanBelford	2011-03-19 19:10	hāngī	Nothing like a good hangi for dinner! #Mean	relevant
289018358739894016	kelimeciler	2013-01-10 03:38	hāngī	hangi akla hizmet? : why on earth?, what possessed you?, why the hell?	non-relevant
100705350503772000	Vince_Mellars	2011-08-09 11:10	hāngī	@natalie_purcell @CharmianPurcell @HaileyPurcell @KarleneKingi don't worry guys I'll do a few hangi 's here and there, then we can all be....	relevant
431216780330008000	painyNgata	2014-02-06 13:04	hāngī	Had the weirdest salad for lunch today but I still ate half of it But I reeeeaaaally wanna buy a hangi #waitangiDay	relevant
777427179739152000	HeroldWitnika	2016-09-18 20:40	hāngī	Yaaas Food!!!! RT @essigna : Amazing hangi @KarenaKasey Such different food & techniques this week in Chile from other shows. Loved it thanks	relevant
1053066546262739968	AklTransport	2018-10-19 12:33	hapū	Kia ora Luca, the use of the double 'a' instead of the macron recognises the mana motuhake a reo of Tamaki hapu and Iwi. This was Ihaka's name and how it was spelt, so this is reflected in the signage. ^JN	relevant
852611442998033920	aknoppel	2017-04-14 07:56	hapū	Rounding out the festivities are acoustic music performed by local artists Ed Wall, Danny Foye, Milt Jordan, Hapu Ching and Rick Brengle	non-relevant
330030183774051968	humzeey	2013-05-03 06:45	hapū	@TraceDLace Nne... Johnnie a hapu Lem.. Doctors orders oooo.. Isn't life just a sham.. My Miri jack eye Daniel e metule uka..	non-relevant
240569745471066016	WhenuaLawyer	2012-08-29 10:01	hapū	Ngapuhi: 144,000 people, 600 Hapu , 380 Claims, 200 years of crown interference, all 2 be shoehorned into 21 Waitangi Tribunal hearing weeks	relevant
140066747213560992	tirzafenella	2011-11-26 02:58	hapū	Brisik RT @chelseasnrd: @tirzafenella hapu tir? Would you study indonesia languange before?? *Nyolot*	non-relevant
800560198821646208	gimmeabitetoeat	2016-11-21 17:43	hapū	hapu 's gastrodon is the worst thing that exists	non-relevant
530642345017240960	Ogbanje_	2014-11-07 21:46	hapū	 @Adanta_: @Ogbanje_Onochie!! Biko nu.. hapu m'aka.. Abii didn't you see Godspeaks there...it's not me that said it	non-relevant
668356362854931968	Iyriumveins	2015-11-22 22:12	hapū	@LEVlACKERMANS HEY ITS NY OTHER MOM IM SO HAPU	non-relevant
1618139078	normnz	2009-04-26 15:47	hapū	just learnt another meaning of hapu aka epic free	non-relevant
508683754877906048	poooyoyoprpfpf	2014-09-08 06:30	hapū	@digicoded YOU AND HAPU WERE ALL UP IN MY MENTIONS	non-relevant
811354816119087104	_yuukittyy	2016-12-21 12:37	hapū	I took a photo of this too hapu love lillie	non-relevant
951157507447311872	UkyMary	2018-01-11 07:23	hapū	Nnaa, hapu that thing o	non-relevant
722175821578768000	Thlaylia	2016-04-19 09:31	hapū	I mean, do I have an iwi? Who is my hapu ?? Guess I'll never know, barring miracles :(	relevant
341569179972956096	ReunLuet	2013-06-04 02:56	hapū	Adopting rea, lauren and anna, marrying kaga and fin and traveling the world with koko and hapu (we need a medic for our quest)	relevant
245985530939072032	tameiti	2012-09-13 08:41	hapū	Water rights, forest management, these things iwi decide for themselves. Our way is Whanau, Hapu , Iwi. The raindrop to the river to the sea.	relevant
268897023057596000	PeataJade	2012-11-15 15:03	hapū	#Maori seeking urgent hearing to have reforms on #legal aid funding to be available to groups (iwi/ hapu ) not just individuals @tekarere	relevant
592805368104877952	MARKDIDDY	2015-04-28 09:39	hapū	 @MissSharonEgems : Roman Reigns is cute, I love his blue eyes.' Hapu Di onyeozor biko	non-relevant
395073457915846016	kotahiDC	2013-10-29 19:23	hapū	Looks like my boarders are hapu ! #manu #pigeons	non-relevant
333164385340112000	tulunadofficial	2013-05-11 22:19	hapū	Hapu Weekend...!:) | dada planning ini...?	non-relevant
663318804680829952	iykimo	2015-11-09 00:35	hapū	If your name is IKECHUKWU. People see you as an Igbo man 1st, then secondary as a Nigerian. That's the reality. Hapu idealism 4 ndi Amelika	non-relevant
706646673427033984	barbarikkizzle	2016-03-07 14:04	hapū	@polarizingqueer he won't even use the terms iwi/ hapu - tribe and sub-tribe. uGhH!	relevant
337624719526345984	perelandri	2013-05-24 05:43	hapū	hapu why	non-relevant
800872396177763840	Dingwa11	2016-11-22 14:23	hapū	Hapu is that kind of girl that would kick my ass if given the opportunity.	non-relevant
1039817312813990016	cossie29	2018-09-12 22:05	haurangi	I’m aiming for tomorrow too. He iti nei te haurangi . It’s been a little crazy.	relevant
945879645999771008	420cloutGOD	2017-12-27 17:50	haurangi	People who fuck with their tinder are trash, ka tino haurangi ahau	relevant
600218115301968896	GardinerWira	2015-05-18 20:35	haurangi	@nzpolice @ytahana he would have to be porangi or haurangi and so maybe needs help ahakoa tona mahi hianga	relevant
378270110227508992	whaeapower	2013-09-13 09:33	haurangi	Tino hari huritau ki @_surlymermaid who is neither surly nor haurangi but brave and outspoken. Also, hiLARious. Xxxxxxxx	relevant
104180920784927984	tinopai	2011-08-19 01:20	haurangi	fuck man tino haurangi ahau with my sisters! Love them.	relevant
81701643107827696	Huzz187	2011-06-18 00:36	haurangi	hope yr all having a good night tweeps :) tino haurangi ahau hahah	relevant
77260475863273408	ThailorChai	2011-06-05 18:28	haurangi	& what does that mean ? Lol RT @VonnieCourtney : Tou haurangi me koe ka whakatenetene	relevant
2903339103	miss6	2009-07-29 15:52	haurangi	@chrisMorris528 ahau whaaro tau he haurangi marikena tane! a tau wera aroha au riro! thats im my maori language!i'll gve u english version 2	relevant
90514299222638496	AnnaLeask	2011-07-12 08:14	haurangi	Reader email of the day so far: Kia haurangi koe kaua e patu pepi!' (When you're drunk, don't attack children!) #adviceforoffenders	relevant
1052478730059139968	gaudimeringue	2018-10-17 21:37	haurangi	Kia ora, e te mate' just sounds like you've causally wandered haurangi into the afterlife and are wholeheartedly greeting everyone	relevant
952422372413352960	mwehipeihana	2018-01-14 19:09	haurangi	Was having a celebratory drink with friends last nigt, we transitioned to drink games and thought, I wonder if Scotty & @formerlydaniels have written drinking games in Maori' yet? That'd be top level competency, haurangi and fluent	relevant
911528095588297984	sharkpatu	2017-09-23 21:50	haurangi	Holy... Uncle Winnie is haurangi as.	relevant
859513282150899072	Kingtay3457	2017-05-03 09:01	haurangi	Only wen our people r haurangi hahaha	relevant
737500218053123968	JodiIhaka	2016-05-31 16:25	haurangi	@DuncanGarnerNZ that Australian guy you just interviewed about the crocodiles sounded haurangi . #radiolive	relevant
687573297941220992	RangipareNgarop	2016-01-14 22:53	haurangi	@Kimberlyjeaan Definitely dodgy gal! Hahahah, no I don't have a man miss brown been to busy being a haurangi bishhh lol	relevant
650185083651911040	kiaora4that	2015-10-03 18:46	haurangi	@PhillipsTane @MaikiSherman Got haurangi there with Ian Peters.	relevant
608816081151532928	GardinerWira	2015-06-11 14:00	haurangi	@NewstalkZB idiot must have been porangi or haurangi ! Punishment: 12 months community service maintaining cemetery	relevant
597123882470940032	koha_mka	2015-05-10 07:40	haurangi	Goodnight peeps im haurangi as can be happy mothers day mum love u heaps Mere Daniels	relevant
574675964212345984	tayewilliams	2015-03-09 10:00	haurangi	@Leytz @Andrew_Mulligan PTI I would ask for your man card back if you weren't still haurangi ! #champs	relevant
550448099651361984	harleybali	2015-01-01 13:27	haurangi	@onesian Fuuu aye jack the haurangi master of this man and erana don't even look like she drank, happy new year to guys in Logan kahi	relevant
505571653644853056	JimmyKip	2014-08-30 16:24	haurangi	Tempted to go full maggot on some beersies to celebrate. #magpies #RanfurlyShield Let's get haurangi .	relevant
441464095678558016	horoscopeshawty	2014-03-06 19:43	haurangi	Got a bit haurangi after regionals and bae wanted to take me to the wairere waterfall.	relevant
437837839418420992	_surlymermaid_	2014-02-24 19:34	haurangi	@kiaora4that @GoodeyeMcWoowoo changed my name a little so if i was searched i wouldn't come up. Still haurangi tho kare (but not tonight)	relevant
434409823375880000	Awa_1	2014-02-15 08:32	haurangi	@Rarerecordings_ Thanks doi! Oh that's right we're performing aye! Better remember to not get too haurangi	relevant
408963119419899008	NZporkbones	2013-12-07 03:16	haurangi	Pinch n a punch for the 7th on th month an no returns Arrrrgh go to sleep u haurangi paurangi	relevant
384798645163273984	CmmdrZed	2013-10-01 10:55	haurangi	@_surlymermaid should get a name badge with haurangi on it! Haha	relevant
378270431846748096	GrumpyYetAmusin	2013-09-13 09:34	haurangi	@GoodeyeMcWoowoo @_surlymermaid she's going to be haurangi later, mark my words	relevant
378082909220896000	_surlymermaid_	2013-09-12 21:09	haurangi	° @youssuxes Gin: making mermaids surly and aunties haurangi since 1992.	relevant
363626497703017984	tinopai	2013-08-03 23:44	haurangi	Aw @ludacribs is so haurangi	relevant
348428259156963008	kyleew07	2013-06-23 01:12	haurangi	Halfway to haurangi . Just saying.	relevant
347170911813790976	masedesigns	2013-06-19 13:56	haurangi	Designing since 4am this morning... had enough... enough I tell ya! Might go hang out with my dog and get haurangi :P	relevant
339335046819368000	richlangston2	2013-05-28 22:59	haurangi	@Nrawiri yep. You just have to be a bit haurangi . And you got a head start there. Ouch!	relevant
334893110670811072	chipmatthews	2013-05-16 16:48	haurangi	Missus gonna be busy as hell on Sat with this Womack thing. Maybe I should bus into town so I can haurangi as! #YesYesYes	relevant
333403680957164992	chipmatthews	2013-05-12 14:10	haurangi	Gonna record this @TeamDynamiteNZ bassline after the fam bbq when i'm nice and haurangi . #laugh	relevant
332805619256028992	kyleew07	2013-05-10 22:33	haurangi	Lil bit haurangi ...only took 2 hours lol! Detox is good, makes me pissed faster	relevant
320515794331136000	jade_missjae	2013-04-07 01:38	haurangi	Love it when romey brings up da..! Ohh fuck wen ur mum is haurangi ..! Makes me ..! Wen did u start speaking maori..	relevant
261815990541774016	HankeyStTaniwha	2012-10-27 02:06	haurangi	5:1 - ratio of haurangi Pakeha to Maori in this whare Cc @PatrickNZ @wecanpartthesea @jessielipscombe @mitchyyyyy @eric_goddard	relevant
234452715323924032	dj_sinister_c	2012-08-12 12:54	haurangi	Need to get up big night shout outz to @dj_blitz for dropping me and my haurangi wife home	relevant
219585549583908000	Addy_Henry	2012-07-02 12:17	haurangi	@_3than got any gears for us g? Sorry didnt see yall last night. Got too haurangi on sat haha.	relevant
212622546821070016	Negin4	2012-06-13 07:09	haurangi	 @JAYNEAST :When Im drunk.I start using maori words.My fave is ' haurangi ' haha.Identity crisis?Yeah, maybe.'.Hearty. Haha did I use it right?	relevant
211617343854488992	JordzTW	2012-06-10 12:34	haurangi	@Jade_Louise_GC @tamenoema for real. I was a tad on the haurangi side but was slick az	relevant
210996413398653984	Awa_1	2012-06-08 19:27	haurangi	@S_Stone8 ae ra kare, I'll be haurangi after the abs game. Text it up.	relevant
203311506333515008	Awa_1	2012-05-18 14:30	haurangi	@TeArahi_Maipi @pnc06 1885 haha we were both haurangi last time.	relevant
201464979705176032	Awa_1	2012-05-13 12:12	haurangi	@DskyesTmd yeah na didn't make my game haha too haurangi .	relevant
199811511194098976	J0hnjury	2012-05-08 22:42	haurangi	@candace2p hahaha.... remember those sat mornings , someone coming in haurangi ..?	relevant
198400669500177984	HonQuay	2012-05-05 01:16	haurangi	@NZporkbones hahaha nah still working. Can't start drinking till later or fired. #LAAAAAAAAUGHING why about you haurangi yet? Lol	relevant
192879630338898976	JosephAFarrell	2012-04-19 19:37	haurangi	Shame. Sober driver more haurangi than the driver!! Lol #PoliceTen7 @TV2NZ 	relevant
157924781566595040	darkfr8	2012-01-14 09:39	haurangi	@Arohahaha @georgefm tuned in from KL watching the sun come up, cher! neat alright still haurangi az	relevant
157172960480870016	Awa_1	2012-01-12 07:52	haurangi	@DaNgaPuhiKid @sabre376 @heefhakaboogie cuz I reckon I sub first, woke up still haurangi from @RickyXBOX stag how about @PNC06 ?	relevant
149017206083158016	bharumusic	2011-12-20 19:44	haurangi	@dandruffdicky chillin co, feelin haurangi #Laugh almost time for a moi	relevant
146225954044387008	HonQuay	2011-12-13 02:52	haurangi	@CmmdrZed wayyyy too cool for your kura boss. LOL.Yeah this dude was biting her. we were haurangi as so ity was funny maybe not in RL?	relevant
137888840248602016	nasstkVEVO	2011-11-20 02:43	haurangi	So I get back and our haurangi neighbours are throwing streams of toilet paper at eachother... cunts better clean that shit up!	relevant
136741143168818992	tinopai	2011-11-16 22:43	haurangi	Quite haurangi , and it's quite lovely.	relevant
132006438007611008	djsirvere	2011-11-03 21:09	haurangi	Um, might be getting a bit haurangi #vnzma	relevant
129504601824177984	tinopai	2011-10-27 23:27	haurangi	yay otp with @emsaddis and @miissclassyy fkn haurangi aaaaz	relevant
122546459903131008	ReeDws	2011-10-08 18:38	haurangi	Whatz every1 upto anyway? getting haurangi ? drunk off yo fuckn face?lol R33*	relevant
107481061021335024	tinopai	2011-08-28 03:54	haurangi	someone should dm me. i like dm conversations :D esp when haurangi	relevant
66873394863419288	tinopai	2011-05-08 02:33	haurangi	Sooo fucking haurangi	relevant
19968782620	HowThoMate	2010-07-31 17:04	haurangi	@MaowreeDeaker Lmao haurangi @kanyewest ? had a few to many cosmo's?	relevant
19816153119	HowThoMate	2010-07-29 22:38	haurangi	@tinopai @takapunani She'll be haurangi , hoha and out for some panepane.	relevant
10715918230	Rarerecordings_	2010-03-19 23:13	haurangi	@RachelVadigno i prefer horsed, wasted, haurangi , gone burger lol	relevant
5504699945	tinopai	2009-11-08 01:03	haurangi	i love everyone! I love getting haurangi woo meeeeaan maori.	relevant
111043465470684992	tinopai	2011-09-06 23:49	haurangi	@JAYEwasHERE lmfaaaooooooooooo. we've been hardout mates since high school too haha, and we like to get haurangi , obv	relevant
950085115484412928	AMidnightVoyage	2018-01-08 08:21	haurangi	We did our first Te Reo Immersion Morning today and it went okay, lol. There was a lot more silence than normal and several piecemeal sentences like Ika... haurangi ...pouaka mātao...te rā parahanga' (fish, stinky, fridge, rubbish day)	relevant
185191553185230016	kebabette	2012-03-29 15:28	haurangi	The Maori dictionary has such fab exemplar: I tōna haurangi , ka hinga ia. Particle: because - Because he was so drunk he fell over. #tereo	relevant
137950020329671984	Tiggr	2011-11-20 06:47	haurangi	@nasstkVEVO Had to look up  haurangi ' on my Te Reo app. Expanded my vocab by one more word. Hope you had a great day and they cleaned up lol	relevant
237049473413561952	J0hnjury	2012-08-19 16:52	haurangi	@candace2p How was your weekend? get on the diesel? #haurangi	relevant
213908989996576000	J0hnjury	2012-06-16 20:20	haurangi	@SARAJANE456 @candace2p those jugs are bigger than you!! #haurangi lol	relevant
170622206940945984	Awa_1	2012-02-18 10:34	haurangi	@Kase_Marbles get your cook to pay for taxi hahaha #haurangi	relevant
106695721230663024	tinopai	2011-08-25 23:53	haurangi	i keep thinking i'm feeling earthuakes #haurangi . i haven't felt an earthuake in ages!	relevant
530960926921342080	Tea_Manuel	2014-11-08 18:52	haurangi	@Pagrus_Auratus so what's your opinion #haurangi #maoarree	non-relevant
363629268669964032	haarrlleey	2013-08-03 23:55	haurangi	@JAYNEAST you said haurangi	non-relevant
17637513658	sarahlalor	2010-07-03 21:19	haurangi	@NoOrdinarySon @Xboxy360 nice ' haurangi stylz' *looks proud, spelling student*	non-relevant
561104932636352000	Aotearoa666	2015-01-30 23:13	haurangi	@fuck_lupus lol the haurangi is for rocking out, hehehe. Stress does suck, but drawing is helping me heaps. And giggles with my boy :)	non-relevant
908188051351863168	maikzone	2017-09-14 16:37	haurangi	How do I say - National and Maori Party are fanatic globalists? Tricky. Maybe could use - manawa wera (passionate) or crazy ( haurangi )	relevant
775644839266298880	CrikaRika	2016-09-13 22:38	haurangi	oh what the fuck - happy birthday, haurangi !	non-relevant
279865842676670016	Im_Eru_P	2012-12-15 21:29	haurangi	Good form Izzy Dagg and Zac Guildford haurangi boys #FightForLife	non-relevant
987201386289900928	KRiinzii	2018-04-20 17:28	haurangi	gosh lol tane gotta come home from work to a haurangi miri lmao mwahzzzz my babe, you so awesome :) its Friday mahfukah lol so much love for himz :)	relevant
328057922930228992	NgatiHineP100	2013-04-27 20:07	haurangi	All of ive done since ive been hme z gt haurangi ! Ohh sheet looking 4ward to coming back to #West #Auckland nxt week	relevant
248970792409391008	Ngariana	2012-09-21 14:23	haurangi	@DJMANCHOO 4 sure cuz, get me sum banger mix in b4 i getz haurangi hehe, 60hr week afta 4pm.. #looongworkweek	relevant
1906689297	MsBevanChuang	2009-05-25 10:42	hīkoi	Ran into the the hikoi on Symonds Street. Pretty cool!	non-relevant
668936469340269952	RinoTirikatene	2015-11-24 12:37	hīkoi	Went on in interesting hikoi while in Murihiku, retracing the voyage of the Takitimu. N. Ranginui were there as descendants of original crew	relevant
517960049377820032	MamariStephens	2014-10-03 21:51	hīkoi	So the blokes on @7days probably could do with knowing that ' hikoi ' just means walk. Which kind of killed a whole bunch of lame punchlines..	relevant
440950269849792000	canz_news	2014-03-05 09:41	hīkoi	One week today Te Harinui - A Hikoi of Joyful news begins. It is a pilgrimage around the lower half of South Island.	relevant
825050234657008896	runningwhio	2017-01-28 07:37	hīkoi	Going on a hikoi w my mates & somehow I'm so hungover	relevant
417233112079155136	CherithJoy	2013-12-29 22:58	hīkoi	Kia ora. Watched PHILiOMENA with Aunty Martha and Aunty Rona today. Both of them so influenced my own Mama Hikoi . Full circle moment. X	relevant
195991195003005984	SwizlJager	2012-04-28 09:41	hīkoi	Protest march against asset sales 3pm britomart today #hikoi	relevant
556880590209703040	FiNZ63	2015-01-19 07:27	hīkoi	Heading out on a 2 hour hikoi - wish me luck as trying to get a photo of a Kereru #hopeful #nativebirds	relevant
958620765632412928	_chloeswarbrick	2018-01-31 21:39	hīkoi	Systemic change isn't something any of us can tackle alone. If you care about something, there'll be other people who do to. Find those people. Find more people. Organise. Campaign. Hikoi . Protest. Democracy belongs to you.	relevant
1906461577	Kenny_nz	2009-05-25 10:13	hīkoi	is on hikoi watch.	relevant
945764073668411008	missc_xyz	2017-12-27 10:11	hīkoi	Have you ever joined a hikoi or protest March?	relevant
207575909186796992	Audi_10	2012-05-30 08:55	hīkoi	Aw it's actually a beautiful morning outside.. May go for a quick hikoi	relevant
1019699038403210112	tauhenare	2018-07-19 09:42	hīkoi	Killary Lol, are you back from your hikoi , we need to talk haha you know what about, offline lol	relevant
1909671630	Mervoski	2009-05-25 17:06	hīkoi	Over it. Hikoi trashed me. No energy. I think I might go home....	non-relevant
195427943235862048	S_Horiz	2012-04-26 20:23	hīkoi	@Holliejsmith HĪKOI SUN 29 APRIL 9.30am GARDEN PLACE Hamilton! Be a part of history stand up with the movement! - Retweet please!	relevant
193181528375836032	lilidonna	2012-04-20 15:37	hīkoi	@izzyALKApone Yeah there'll be no one to lead the next hikoi . #GiveUsBackOurLand Ok seriously, the cultural insensitivity HAS to stop lol	relevant
226974441631019008	tayewilliams	2012-07-22 21:38	hīkoi	@natemaifm ha ha ha confuse titoi with hikoi #truestory the stories one could tell about some brothers ha ha	relevant
208049642259217984	Audi_10	2012-05-31 16:17	hīkoi	@thisiskees how u feeling? Did ur hikoi work???	relevant
1008251776691150080	Olivefarmer	2018-06-17 19:35	hīkoi	Spent day with Ngati Toa Matariki History Hikoi in Ocean Bay Port Underwood....great views too...suggest you take a look.	relevant
195428648159952000	S_Horiz	2012-04-26 20:26	hīkoi	@BaseFM HĪKOI SUN 29 APRIL 9.30am GARDEN PLACE Hamilton! Be a part of history stand up with the movement! - Retweet please!	relevant
330786067173212096	RPamatatau	2013-05-05 08:48	hīkoi	A hikoi is relatively confrontational....says Laidlaw. well #Maori were protesting against Foreshore and Seabed theft.	relevant
563087678972121024	katieabradford	2015-02-05 10:32	hīkoi	Announcement from deep sea oil hikoi organisers we are leaving at 11 so if the PM could hurry up, we have more important places to be'.	relevant
481949556192444032	RealKrakrabbit	2014-06-26 11:58	hīkoi	@OctagonLocks I'm particularly interested in a loser gets cut' fight with Oliveira and Hioki. Oliveira no chin, Hikoi can't punch.	non-relevant
